Year-month,Year,Month,State_name,pm25_avg_aqi,pm10_avg_aqi,ozone_avg_aqi,Unhealthy_days,Very_unhealthy_days
2023-01,2023,1,Alabama,37.24,,34.8,0,0
2023-01,2023,1,Alaska,42.04,3.67,35.28,12,0
2023-01,2023,1,Arizona,55.15,16.67,37.64,2,0
2023-01,2023,1,Arkansas,38.23,,30.26,0,0
2023-01,2023,1,California,52.45,65.67,34.27,5,0
2023-01,2023,1,Colorado,49.9,10.18,40.41,0,0
2023-01,2023,1,Connecticut,38.82,,28.84,0,0
2023-01,2023,1,Country Of Mexico,64.29,63.5,36.25,1,0
2023-01,2023,1,Delaware,46.96,,30.86,0,0
2023-01,2023,1,District Of Columbia,47.68,,27.0,0,0
2023-01,2023,1,Florida,46.85,12.13,35.96,3,0
2023-01,2023,1,Georgia,41.86,,32.88,0,0
2023-01,2023,1,Hawaii,39.85,,31.43,1,0
2023-01,2023,1,Idaho,40.71,548.19,36.47,1,0
2023-01,2023,1,Illinois,49.23,,25.36,0,0
2023-01,2023,1,Indiana,49.2,33.5,26.37,0,0
2023-01,2023,1,Iowa,51.39,15.6,32.0,0,0
2023-01,2023,1,Kansas,51.77,8.94,28.93,0,0
2023-01,2023,1,Kentucky,39.93,,30.49,0,0
2023-01,2023,1,Louisiana,43.65,34.0,31.85,1,0
2023-01,2023,1,Maine,25.86,11.67,32.99,0,0
2023-01,2023,1,Maryland,33.72,6.6,29.62,0,0
2023-01,2023,1,Massachusetts,44.48,,32.3,0,0
2023-01,2023,1,Michigan,48.36,16.6,27.43,0,0
2023-01,2023,1,Minnesota,43.74,,30.43,5,0
2023-01,2023,1,Mississippi,40.55,,30.32,0,0
2023-01,2023,1,Missouri,41.69,19.74,27.36,0,0
2023-01,2023,1,Montana,37.45,31.2,31.85,0,0
2023-01,2023,1,Nebraska,39.92,11.81,34.13,0,0
2023-01,2023,1,Nevada,50.38,9.85,36.1,1,0
2023-01,2023,1,New Hampshire,35.95,,34.17,0,0
2023-01,2023,1,New Jersey,40.13,,27.76,0,0
2023-01,2023,1,New Mexico,25.92,34.54,37.56,1,0
2023-01,2023,1,New York,45.65,,27.95,0,0
2023-01,2023,1,North Carolina,36.47,8.0,32.06,0,0
2023-01,2023,1,North Dakota,51.82,,30.75,3,0
2023-01,2023,1,Ohio,42.97,13.61,29.61,0,0
2023-01,2023,1,Oklahoma,44.28,52.75,31.59,1,0
2023-01,2023,1,Oregon,40.35,,28.2,3,0
2023-01,2023,1,Pennsylvania,47.76,,28.35,1,0
2023-01,2023,1,Puerto Rico,33.59,30.32,27.12,0,0
2023-01,2023,1,Rhode Island,30.34,,32.5,0,0
2023-01,2023,1,South Carolina,42.2,15.0,31.97,0,0
2023-01,2023,1,South Dakota,37.37,45.65,33.37,0,0
2023-01,2023,1,Tennessee,35.52,,30.98,0,0
2023-01,2023,1,Texas,41.76,69.67,32.77,3,0
2023-01,2023,1,Utah,47.99,,40.98,10,0
2023-01,2023,1,Vermont,37.54,,29.83,0,0
2023-01,2023,1,Virgin Islands,17.8,,,0,0
2023-01,2023,1,Virginia,37.31,5.6,29.49,0,0
2023-01,2023,1,Washington,35.51,54.5,33.02,1,0
2023-01,2023,1,West Virginia,40.33,10.8,28.1,0,0
2023-01,2023,1,Wisconsin,47.71,,32.26,2,0
2023-01,2023,1,Wyoming,39.23,16.68,37.74,0,1
2023-02,2023,2,Alabama,42.92,,37.0,0,0
2023-02,2023,2,Alaska,27.64,2.5,33.89,0,0
2023-02,2023,2,Arizona,44.2,35.19,41.93,2,0
2023-02,2023,2,Arkansas,42.74,,35.76,0,0
2023-02,2023,2,California,56.43,81.14,36.45,9,1
2023-02,2023,2,Colorado,45.91,14.27,46.29,6,0
2023-02,2023,2,Connecticut,46.63,,35.16,0,0
2023-02,2023,2,Country Of Mexico,56.47,70.8,39.62,0,0
2023-02,2023,2,Delaware,52.08,,38.0,0,0
2023-02,2023,2,District Of Columbia,50.0,,39.64,0,0
2023-02,2023,2,Florida,50.23,16.04,37.45,0,0
2023-02,2023,2,Georgia,45.13,,37.03,1,0
2023-02,2023,2,Hawaii,34.59,,33.18,0,0
2023-02,2023,2,Idaho,38.79,15.33,41.0,5,0
2023-02,2023,2,Illinois,43.24,,32.9,0,0
2023-02,2023,2,Indiana,46.39,13.0,33.34,0,0
2023-02,2023,2,Iowa,41.18,22.8,30.88,0,0
2023-02,2023,2,Kansas,46.24,14.87,35.04,1,0
2023-02,2023,2,Kentucky,42.65,,35.88,0,0
2023-02,2023,2,Louisiana,45.96,114.0,33.37,1,0
2023-02,2023,2,Maine,35.14,44.5,37.36,0,0
2023-02,2023,2,Maryland,36.97,7.75,36.51,0,0
2023-02,2023,2,Massachusetts,48.81,,36.37,0,0
2023-02,2023,2,Michigan,43.67,25.5,34.99,0,0
2023-02,2023,2,Minnesota,32.22,43.0,36.19,0,0
2023-02,2023,2,Mississippi,45.25,,33.91,1,0
2023-02,2023,2,Missouri,38.02,28.12,33.69,0,0
2023-02,2023,2,Montana,29.84,14.0,38.03,0,0
2023-02,2023,2,Nebraska,25.1,12.32,36.19,0,0
2023-02,2023,2,Nevada,47.88,24.39,39.72,2,0
2023-02,2023,2,New Hampshire,40.57,,39.13,0,0
2023-02,2023,2,New Jersey,47.42,,34.48,0,0
2023-02,2023,2,New Mexico,21.12,55.95,41.82,3,0
2023-02,2023,2,New York,46.52,,34.97,0,0
2023-02,2023,2,North Carolina,38.13,9.98,36.97,1,0
2023-02,2023,2,North Dakota,45.07,,35.21,0,0
2023-02,2023,2,Ohio,42.8,22.0,36.67,0,0
2023-02,2023,2,Oklahoma,44.14,69.29,35.48,0,0
2023-02,2023,2,Oregon,40.67,,31.0,2,0
2023-02,2023,2,Pennsylvania,50.88,,35.94,2,0
2023-02,2023,2,Puerto Rico,34.67,28.07,29.83,1,0
2023-02,2023,2,Rhode Island,36.1,,34.33,0,0
2023-02,2023,2,South Carolina,47.8,,35.09,0,0
2023-02,2023,2,South Dakota,26.7,51.12,40.7,0,0
2023-02,2023,2,Tennessee,40.23,,35.91,0,0
2023-02,2023,2,Texas,45.82,68.33,34.93,2,0
2023-02,2023,2,Utah,64.01,,62.83,23,3
2023-02,2023,2,Vermont,44.06,,37.51,0,0
2023-02,2023,2,Virgin Islands,20.44,,,0,0
2023-02,2023,2,Virginia,39.43,6.75,36.06,0,0
2023-02,2023,2,Washington,31.85,44.7,36.55,1,0
2023-02,2023,2,West Virginia,42.89,14.29,36.08,0,0
2023-02,2023,2,Wisconsin,41.45,,38.75,0,0
2023-02,2023,2,Wyoming,37.25,35.24,45.72,6,0
2023-03,2023,3,Alabama,57.45,,41.88,1,0
2023-03,2023,3,Alaska,26.93,27.13,39.9,0,0
2023-03,2023,3,Arizona,38.26,23.42,44.98,1,0
2023-03,2023,3,Arkansas,42.64,,39.2,0,0
2023-03,2023,3,California,48.01,48.36,39.17,2,0
2023-03,2023,3,Colorado,40.49,22.71,49.2,1,0
2023-03,2023,3,Connecticut,51.34,,41.56,0,0
2023-03,2023,3,Country Of Mexico,48.0,58.4,37.9,0,0
2023-03,2023,3,Delaware,51.14,,42.64,0,0
2023-03,2023,3,District Of Columbia,49.58,,45.74,0,0
2023-03,2023,3,Florida,54.57,19.65,43.27,1,0
2023-03,2023,3,Georgia,55.98,,41.93,4,0
2023-03,2023,3,Hawaii,29.51,,31.5,0,0
2023-03,2023,3,Idaho,28.34,8.38,43.5,0,0
2023-03,2023,3,Illinois,53.04,,39.42,0,0
2023-03,2023,3,Indiana,48.68,,39.09,0,0
2023-03,2023,3,Iowa,47.9,23.57,39.46,0,0
2023-03,2023,3,Kansas,52.22,16.2,39.28,1,0
2023-03,2023,3,Kentucky,51.82,,40.59,0,0
2023-03,2023,3,Louisiana,51.48,33.0,37.15,0,0
2023-03,2023,3,Maine,42.56,63.6,41.74,0,0
2023-03,2023,3,Maryland,43.68,,41.41,0,0
2023-03,2023,3,Massachusetts,48.84,,41.4,0,0
2023-03,2023,3,Michigan,50.73,18.17,40.29,0,0
2023-03,2023,3,Minnesota,35.66,39.5,44.15,0,0
2023-03,2023,3,Mississippi,55.77,,41.12,1,0
2023-03,2023,3,Missouri,47.09,56.6,39.17,1,0
2023-03,2023,3,Montana,34.72,41.5,45.19,0,0
2023-03,2023,3,Nebraska,33.57,14.48,39.56,0,0
2023-03,2023,3,Nevada,22.52,11.32,45.86,0,0
2023-03,2023,3,New Hampshire,50.54,,43.02,0,0
2023-03,2023,3,New Jersey,47.43,,38.72,0,0
2023-03,2023,3,New Mexico,23.51,25.62,44.68,1,0
2023-03,2023,3,New York,40.15,,40.0,0,0
2023-03,2023,3,North Carolina,47.86,,43.9,0,0
2023-03,2023,3,North Dakota,51.8,,44.33,0,0
2023-03,2023,3,Ohio,49.47,15.91,40.1,0,0
2023-03,2023,3,Oklahoma,51.92,54.0,39.53,1,0
2023-03,2023,3,Oregon,30.15,,33.34,0,0
2023-03,2023,3,Pennsylvania,50.74,,40.1,2,0
2023-03,2023,3,Puerto Rico,39.24,32.65,39.33,0,0
2023-03,2023,3,Rhode Island,41.21,,41.74,0,0
2023-03,2023,3,South Carolina,53.24,51.0,42.47,1,0
2023-03,2023,3,South Dakota,37.48,50.2,45.68,1,0
2023-03,2023,3,Tennessee,43.63,,43.56,0,0
2023-03,2023,3,Texas,51.23,60.0,40.29,5,0
2023-03,2023,3,Utah,27.24,59.0,49.47,7,0
2023-03,2023,3,Vermont,38.38,,42.14,0,0
2023-03,2023,3,Virgin Islands,18.14,,,0,0
2023-03,2023,3,Virginia,43.4,5.4,40.77,0,0
2023-03,2023,3,Washington,26.05,25.36,40.66,0,0
2023-03,2023,3,West Virginia,41.83,12.05,41.09,0,0
2023-03,2023,3,Wisconsin,38.58,,44.99,0,0
2023-03,2023,3,Wyoming,28.49,19.35,50.12,4,0
2023-04,2023,4,Alabama,47.78,,45.04,1,0
2023-04,2023,4,Alaska,15.79,36.54,36.04,0,0
2023-04,2023,4,Arizona,37.81,40.39,62.65,3,0
2023-04,2023,4,Arkansas,40.15,,43.46,0,0
2023-04,2023,4,California,45.43,133.0,50.35,18,0
2023-04,2023,4,Colorado,32.7,26.34,58.32,5,0
2023-04,2023,4,Connecticut,50.41,,51.59,2,0
2023-04,2023,4,Country Of Mexico,54.75,58.82,58.6,0,0
2023-04,2023,4,Delaware,51.52,,53.95,1,0
2023-04,2023,4,District Of Columbia,51.38,,59.23,1,0
2023-04,2023,4,Florida,48.04,19.29,43.56,0,0
2023-04,2023,4,Georgia,47.8,,45.66,2,0
2023-04,2023,4,Hawaii,24.55,,30.64,0,0
2023-04,2023,4,Idaho,26.04,34.67,44.95,0,0
2023-04,2023,4,Illinois,53.33,77.0,47.34,1,0
2023-04,2023,4,Indiana,49.4,60.0,47.12,1,0
2023-04,2023,4,Iowa,46.09,33.13,47.07,0,0
2023-04,2023,4,Kansas,54.63,26.67,47.45,0,0
2023-04,2023,4,Kentucky,51.9,,47.77,0,0
2023-04,2023,4,Louisiana,44.66,,40.72,0,0
2023-04,2023,4,Maine,44.22,56.8,43.2,0,0
2023-04,2023,4,Maryland,45.3,,53.1,2,0
2023-04,2023,4,Massachusetts,47.66,,49.55,2,0
2023-04,2023,4,Michigan,49.01,45.17,48.31,2,0
2023-04,2023,4,Minnesota,30.26,69.0,45.76,1,0
2023-04,2023,4,Mississippi,50.85,,42.7,0,0
2023-04,2023,4,Missouri,47.7,48.38,47.37,1,0
2023-04,2023,4,Montana,26.15,33.42,43.18,0,0
2023-04,2023,4,Nebraska,33.41,21.0,46.57,1,0
2023-04,2023,4,Nevada,15.45,27.84,54.63,4,0
2023-04,2023,4,New Hampshire,37.12,,48.72,2,0
2023-04,2023,4,New Jersey,49.0,,49.26,2,0
2023-04,2023,4,New Mexico,28.08,49.42,55.39,4,0
2023-04,2023,4,New York,39.12,,49.48,3,0
2023-04,2023,4,North Carolina,45.27,,50.47,3,0
2023-04,2023,4,North Dakota,45.31,,41.51,0,0
2023-04,2023,4,Ohio,51.32,18.86,49.99,2,0
2023-04,2023,4,Oklahoma,53.72,53.25,46.24,3,0
2023-04,2023,4,Oregon,23.78,,35.97,1,0
2023-04,2023,4,Pennsylvania,54.2,4.0,52.74,3,0
2023-04,2023,4,Puerto Rico,37.34,47.03,29.67,0,0
2023-04,2023,4,Rhode Island,45.58,,51.22,2,0
2023-04,2023,4,South Carolina,48.46,17.5,48.89,2,0
2023-04,2023,4,South Dakota,28.06,41.87,46.12,0,0
2023-04,2023,4,Tennessee,39.32,,49.29,1,0
2023-04,2023,4,Texas,47.76,68.5,43.69,5,0
2023-04,2023,4,Utah,27.97,66.86,50.43,1,0
2023-04,2023,4,Vermont,25.67,,48.4,1,0
2023-04,2023,4,Virgin Islands,28.0,,,0,0
2023-04,2023,4,Virginia,42.47,8.0,48.35,1,0
2023-04,2023,4,Washington,20.8,19.38,40.3,0,0
2023-04,2023,4,West Virginia,41.83,17.96,49.9,2,0
2023-04,2023,4,Wisconsin,42.4,,48.9,3,1
2023-04,2023,4,Wyoming,26.42,24.2,53.68,6,0
2023-05,2023,5,Alabama,52.8,,44.73,0,0
2023-05,2023,5,Alaska,17.72,23.0,39.17,0,0
2023-05,2023,5,Arizona,35.73,37.4,67.3,13,0
2023-05,2023,5,Arkansas,51.19,,51.2,4,0
2023-05,2023,5,California,43.76,179.91,48.56,20,2
2023-05,2023,5,Colorado,63.51,16.04,62.92,8,0
2023-05,2023,5,Connecticut,52.35,69.0,46.69,1,0
2023-05,2023,5,Country Of Mexico,48.0,54.0,55.64,0,0
2023-05,2023,5,Delaware,59.48,,45.72,0,0
2023-05,2023,5,District Of Columbia,54.6,,56.62,1,0
2023-05,2023,5,Florida,50.84,19.94,50.44,3,0
2023-05,2023,5,Georgia,50.05,,41.91,0,0
2023-05,2023,5,Hawaii,27.63,,31.93,0,0
2023-05,2023,5,Idaho,31.7,30.9,47.09,1,0
2023-05,2023,5,Illinois,54.95,,67.85,8,0
2023-05,2023,5,Indiana,48.35,28.0,54.97,6,0
2023-05,2023,5,Iowa,53.59,33.83,68.88,9,0
2023-05,2023,5,Kansas,57.12,21.35,62.06,5,0
2023-05,2023,5,Kentucky,52.78,,45.55,2,0
2023-05,2023,5,Louisiana,55.3,16.0,55.38,8,0
2023-05,2023,5,Maine,47.24,63.0,40.93,0,0
2023-05,2023,5,Maryland,49.55,,47.13,1,0
2023-05,2023,5,Massachusetts,49.99,,44.14,1,0
2023-05,2023,5,Michigan,49.31,32.7,54.06,6,0
2023-05,2023,5,Minnesota,43.88,,62.17,8,0
2023-05,2023,5,Mississippi,57.94,,51.59,3,0
2023-05,2023,5,Missouri,52.84,48.88,61.14,7,0
2023-05,2023,5,Montana,45.96,28.25,44.42,7,1
2023-05,2023,5,Nebraska,41.28,19.84,69.37,9,1
2023-05,2023,5,Nevada,25.1,23.42,58.93,5,0
2023-05,2023,5,New Hampshire,50.78,,43.67,0,0
2023-05,2023,5,New Jersey,53.33,,43.82,1,0
2023-05,2023,5,New Mexico,29.64,37.5,61.89,6,1
2023-05,2023,5,New York,39.58,,44.66,2,0
2023-05,2023,5,North Carolina,47.87,,43.98,0,0
2023-05,2023,5,North Dakota,79.57,,56.5,5,1
2023-05,2023,5,Ohio,53.1,43.6,51.55,4,0
2023-05,2023,5,Oklahoma,57.34,,52.34,2,0
2023-05,2023,5,Oregon,30.77,,39.73,2,1
2023-05,2023,5,Pennsylvania,55.89,,48.28,2,0
2023-05,2023,5,Puerto Rico,41.04,41.67,,0,0
2023-05,2023,5,Rhode Island,48.79,,45.5,1,0
2023-05,2023,5,South Carolina,50.41,29.67,43.86,0,0
2023-05,2023,5,South Dakota,54.1,34.64,63.14,10,1
2023-05,2023,5,Tennessee,47.49,,46.01,1,0
2023-05,2023,5,Texas,53.51,70.0,57.09,19,1
2023-05,2023,5,Utah,42.02,,56.11,1,0
2023-05,2023,5,Vermont,37.22,,42.3,0,0
2023-05,2023,5,Virgin Islands,29.3,,,0,0
2023-05,2023,5,Virginia,49.12,10.11,41.44,0,0
2023-05,2023,5,Washington,30.22,29.26,39.63,1,0
2023-05,2023,5,West Virginia,48.15,17.43,44.63,1,0
2023-05,2023,5,Wisconsin,46.67,,61.12,8,0
2023-05,2023,5,Wyoming,58.66,21.82,51.9,5,0
2023-06,2023,6,Alabama,55.97,,58.27,7,0
2023-06,2023,6,Alaska,15.69,17.11,29.24,0,0
2023-06,2023,6,Arizona,45.42,40.08,73.02,20,0
2023-06,2023,6,Arkansas,57.62,,54.57,8,0
2023-06,2023,6,California,42.53,103.41,53.35,17,1
2023-06,2023,6,Colorado,29.12,15.95,60.86,6,0
2023-06,2023,6,Connecticut,86.2,,45.72,7,1
2023-06,2023,6,Country Of Mexico,71.0,54.75,70.56,2,0
2023-06,2023,6,Delaware,96.25,,58.3,8,2
2023-06,2023,6,District Of Columbia,83.79,,68.91,7,0
2023-06,2023,6,Florida,49.96,17.59,41.3,2,0
2023-06,2023,6,Georgia,57.24,,56.76,9,0
2023-06,2023,6,Hawaii,24.35,,24.68,0,0
2023-06,2023,6,Idaho,26.8,,44.63,0,0
2023-06,2023,6,Illinois,91.8,,90.71,23,2
2023-06,2023,6,Indiana,82.88,,72.83,22,2
2023-06,2023,6,Iowa,79.41,35.55,89.58,19,1
2023-06,2023,6,Kansas,54.84,19.03,76.84,12,0
2023-06,2023,6,Kentucky,74.29,,65.13,17,0
2023-06,2023,6,Louisiana,52.23,,48.05,4,0
2023-06,2023,6,Maine,50.34,56.0,33.22,1,0
2023-06,2023,6,Maryland,89.82,,58.79,11,1
2023-06,2023,6,Massachusetts,64.66,,41.12,6,0
2023-06,2023,6,Michigan,88.69,41.8,63.76,20,2
2023-06,2023,6,Minnesota,73.31,,78.91,16,0
2023-06,2023,6,Mississippi,55.23,,57.87,4,0
2023-06,2023,6,Missouri,62.54,42.55,79.89,20,0
2023-06,2023,6,Montana,32.76,17.25,45.3,2,0
2023-06,2023,6,Nebraska,40.33,23.77,85.11,15,0
2023-06,2023,6,Nevada,28.36,22.37,59.43,5,0
2023-06,2023,6,New Hampshire,51.86,,40.68,2,0
2023-06,2023,6,New Jersey,82.05,,55.35,8,2
2023-06,2023,6,New Mexico,33.02,37.16,62.77,4,0
2023-06,2023,6,New York,77.26,,43.22,12,1
2023-06,2023,6,North Carolina,64.65,51.0,55.46,12,0
2023-06,2023,6,North Dakota,66.67,,70.37,10,0
2023-06,2023,6,Ohio,89.85,31.2,61.82,17,2
2023-06,2023,6,Oklahoma,54.73,,65.37,12,0
2023-06,2023,6,Oregon,27.19,,38.96,0,0
2023-06,2023,6,Pennsylvania,92.49,,54.49,17,4
2023-06,2023,6,Puerto Rico,42.9,49.54,,0,0
2023-06,2023,6,Rhode Island,69.84,,41.64,4,0
2023-06,2023,6,South Carolina,62.24,,52.61,5,0
2023-06,2023,6,South Dakota,50.07,67.09,73.86,15,0
2023-06,2023,6,Tennessee,59.13,,62.45,12,0
2023-06,2023,6,Texas,54.66,49.0,53.99,11,0
2023-06,2023,6,Utah,31.66,67.0,60.57,1,0
2023-06,2023,6,Vermont,59.36,,36.92,6,0
2023-06,2023,6,Virgin Islands,33.4,,,0,0
2023-06,2023,6,Virginia,74.26,20.78,49.6,8,1
2023-06,2023,6,Washington,29.13,39.62,38.0,1,0
2023-06,2023,6,West Virginia,76.49,38.29,51.16,7,1
2023-06,2023,6,Wisconsin,89.77,,77.69,23,3
2023-06,2023,6,Wyoming,28.87,15.95,48.95,0,0
2023-07,2023,7,Alabama,55.51,,40.07,5,2
2023-07,2023,7,Alaska,23.77,9.87,24.28,0,0
2023-07,2023,7,Arizona,43.36,50.44,68.2,20,0
2023-07,2023,7,Arkansas,56.22,,40.8,0,0
2023-07,2023,7,California,49.88,105.5,74.84,31,7
2023-07,2023,7,Colorado,37.02,21.04,60.12,9,0
2023-07,2023,7,Connecticut,57.81,,60.01,9,0
2023-07,2023,7,Country Of Mexico,42.56,44.5,60.38,2,0
2023-07,2023,7,Delaware,57.31,,52.44,0,0
2023-07,2023,7,District Of Columbia,62.87,,70.38,3,0
2023-07,2023,7,Florida,51.86,16.44,31.94,2,0
2023-07,2023,7,Georgia,57.34,,43.7,6,0
2023-07,2023,7,Hawaii,24.09,41.0,25.58,0,0
2023-07,2023,7,Idaho,36.32,34.27,47.92,1,0
2023-07,2023,7,Illinois,63.56,,51.46,9,0
2023-07,2023,7,Indiana,61.27,52.0,48.41,6,0
2023-07,2023,7,Iowa,59.27,57.0,45.77,2,0
2023-07,2023,7,Kansas,54.7,25.75,49.39,3,0
2023-07,2023,7,Kentucky,56.26,17.0,44.44,3,0
2023-07,2023,7,Louisiana,55.1,22.46,42.49,2,0
2023-07,2023,7,Maine,51.67,57.0,37.6,0,0
2023-07,2023,7,Maryland,57.05,,53.37,7,0
2023-07,2023,7,Massachusetts,56.64,,47.42,6,0
2023-07,2023,7,Michigan,58.18,36.0,50.61,8,0
2023-07,2023,7,Minnesota,54.97,46.75,41.36,7,0
2023-07,2023,7,Mississippi,53.58,,40.87,0,0
2023-07,2023,7,Missouri,53.66,57.5,48.8,2,0
2023-07,2023,7,Montana,49.14,30.0,43.38,5,0
2023-07,2023,7,Nebraska,37.19,18.06,46.73,1,0
2023-07,2023,7,Nevada,32.6,30.31,57.25,11,0
2023-07,2023,7,New Hampshire,58.26,,44.26,4,0
2023-07,2023,7,New Jersey,58.48,,57.79,7,0
2023-07,2023,7,New Mexico,34.6,33.97,62.1,5,0
2023-07,2023,7,New York,57.91,,47.91,11,0
2023-07,2023,7,North Carolina,54.56,,42.76,5,0
2023-07,2023,7,North Dakota,68.47,,41.86,3,0
2023-07,2023,7,Ohio,60.94,30.67,51.46,5,0
2023-07,2023,7,Oklahoma,54.82,83.0,52.44,4,0
2023-07,2023,7,Oregon,39.8,,39.08,7,0
2023-07,2023,7,Pennsylvania,61.4,,50.88,7,0
2023-07,2023,7,Puerto Rico,52.65,40.88,18.0,1,0
2023-07,2023,7,Rhode Island,57.44,,47.87,2,0
2023-07,2023,7,South Carolina,54.91,,41.63,2,0
2023-07,2023,7,South Dakota,55.28,44.56,44.71,6,0
2023-07,2023,7,Tennessee,52.8,39.0,43.47,4,0
2023-07,2023,7,Texas,56.14,44.0,47.97,9,0
2023-07,2023,7,Utah,45.93,,59.16,7,0
2023-07,2023,7,Vermont,56.68,,38.14,3,0
2023-07,2023,7,Virgin Islands,52.9,,,0,0
2023-07,2023,7,Virginia,53.33,15.6,42.6,2,0
2023-07,2023,7,Washington,32.02,34.26,37.12,2,0
2023-07,2023,7,West Virginia,54.97,20.22,44.69,1,0
2023-07,2023,7,Wisconsin,58.0,,47.87,9,1
2023-07,2023,7,Wyoming,43.36,28.5,46.56,2,0
2023-08,2023,8,Alabama,51.6,,41.64,3,0
2023-08,2023,8,Alaska,34.36,7.32,25.5,6,1
2023-08,2023,8,Arizona,31.78,43.46,56.49,14,1
2023-08,2023,8,Arkansas,54.41,,45.83,1,0
2023-08,2023,8,California,56.84,50.88,66.2,26,6
2023-08,2023,8,Colorado,31.6,19.44,59.86,9,0
2023-08,2023,8,Connecticut,51.1,,40.49,1,0
2023-08,2023,8,Country Of Mexico,38.11,51.33,,0,0
2023-08,2023,8,Delaware,54.61,,46.13,0,0
2023-08,2023,8,District Of Columbia,51.89,,58.83,0,0
2023-08,2023,8,Florida,49.9,21.23,33.42,0,0
2023-08,2023,8,Georgia,50.66,,41.77,4,0
2023-08,2023,8,Hawaii,26.84,29.0,20.2,0,0
2023-08,2023,8,Idaho,45.47,29.0,45.62,4,1
2023-08,2023,8,Illinois,57.86,56.0,43.0,4,0
2023-08,2023,8,Indiana,53.6,69.67,43.25,5,0
2023-08,2023,8,Iowa,55.24,55.5,40.85,0,0
2023-08,2023,8,Kansas,55.75,31.31,50.17,3,0
2023-08,2023,8,Kentucky,52.4,,43.04,4,0
2023-08,2023,8,Louisiana,56.12,,52.42,10,0
2023-08,2023,8,Maine,42.69,,30.89,0,0
2023-08,2023,8,Maryland,46.87,,45.02,0,0
2023-08,2023,8,Massachusetts,47.1,,36.27,0,0
2023-08,2023,8,Michigan,53.96,22.4,39.82,3,0
2023-08,2023,8,Minnesota,57.0,51.4,35.86,3,0
2023-08,2023,8,Mississippi,57.64,,48.21,1,0
2023-08,2023,8,Missouri,51.2,48.0,41.98,0,0
2023-08,2023,8,Montana,50.94,,42.54,10,0
2023-08,2023,8,Nebraska,38.69,21.84,43.93,0,0
2023-08,2023,8,Nevada,35.08,19.55,51.93,2,0
2023-08,2023,8,New Hampshire,44.33,,34.26,0,0
2023-08,2023,8,New Jersey,50.74,,42.52,1,0
2023-08,2023,8,New Mexico,26.81,23.94,61.98,13,0
2023-08,2023,8,New York,43.22,,33.95,0,0
2023-08,2023,8,North Carolina,49.06,,41.92,0,0
2023-08,2023,8,North Dakota,70.36,,41.14,6,0
2023-08,2023,8,Ohio,55.1,13.8,43.42,4,0
2023-08,2023,8,Oklahoma,55.71,57.0,64.68,13,0
2023-08,2023,8,Oregon,73.89,,45.43,18,14
2023-08,2023,8,Pennsylvania,50.86,,39.29,0,0
2023-08,2023,8,Puerto Rico,39.41,27.46,11.8,0,0
2023-08,2023,8,Rhode Island,48.0,,38.42,0,0
2023-08,2023,8,South Carolina,50.74,,42.29,1,0
2023-08,2023,8,South Dakota,51.01,37.84,43.43,1,0
2023-08,2023,8,Tennessee,45.6,,42.11,2,0
2023-08,2023,8,Texas,50.68,75.75,69.02,21,0
2023-08,2023,8,Utah,41.11,,54.64,7,0
2023-08,2023,8,Vermont,39.0,,33.0,0,0
2023-08,2023,8,Virgin Islands,32.91,,,0,0
2023-08,2023,8,Virginia,47.58,9.22,40.22,0,0
2023-08,2023,8,Washington,58.27,46.0,43.71,12,3
2023-08,2023,8,West Virginia,47.25,19.0,38.36,0,0
2023-08,2023,8,Wisconsin,54.81,,41.02,3,0
2023-08,2023,8,Wyoming,42.38,26.48,45.75,0,0
2023-09,2023,9,Alabama,50.46,,42.28,1,0
2023-09,2023,9,Alaska,17.38,7.0,21.66,0,0
2023-09,2023,9,Arizona,38.0,41.53,45.76,3,0
2023-09,2023,9,Arkansas,58.7,,44.61,1,0
2023-09,2023,9,California,57.94,75.22,52.31,29,4
2023-09,2023,9,Colorado,44.32,21.14,50.04,3,1
2023-09,2023,9,Connecticut,49.91,,39.9,2,0
2023-09,2023,9,Country Of Mexico,47.15,63.71,,1,0
2023-09,2023,9,Delaware,47.98,,44.54,0,0
2023-09,2023,9,District Of Columbia,47.6,48.0,44.74,0,0
2023-09,2023,9,Florida,45.53,21.93,37.27,0,0
2023-09,2023,9,Georgia,49.93,,41.16,1,0
2023-09,2023,9,Hawaii,25.41,,23.89,0,0
2023-09,2023,9,Idaho,29.55,28.55,40.72,0,0
2023-09,2023,9,Illinois,52.18,,45.19,0,0
2023-09,2023,9,Indiana,44.27,37.0,40.41,0,0
2023-09,2023,9,Iowa,55.31,44.0,45.99,2,0
2023-09,2023,9,Kansas,66.56,38.86,55.68,6,0
2023-09,2023,9,Kentucky,48.01,,42.22,0,0
2023-09,2023,9,Louisiana,51.46,,51.06,6,0
2023-09,2023,9,Maine,48.06,25.5,27.82,3,0
2023-09,2023,9,Maryland,38.09,,40.42,1,0
2023-09,2023,9,Massachusetts,50.22,,34.27,1,0
2023-09,2023,9,Michigan,45.96,19.0,36.55,0,0
2023-09,2023,9,Minnesota,52.64,63.0,39.48,3,0
2023-09,2023,9,Mississippi,55.87,,45.06,0,0
2023-09,2023,9,Missouri,57.72,49.75,48.31,4,0
2023-09,2023,9,Montana,41.34,28.3,36.31,4,1
2023-09,2023,9,Nebraska,49.89,26.7,48.53,2,0
2023-09,2023,9,Nevada,36.22,23.61,46.23,0,0
